,top5_sum,top10_sum,OligoID
0,0.7035830618892508,0.857328990228013,Oligo35619
1,0.4495049504950495,0.5683168316831683,Oligo36889
2,0.8068350668647846,0.9019316493313522,Oligo31882
3,0.9687203791469194,0.9895734597156398,Oligo35648
4,0.8068376068376069,0.8940170940170941,Oligo42050
5,0.8188976377952756,0.8976377952755905,Oligo42453
6,0.5587044534412956,0.7273954116059379,Oligo35292
7,0.6624775583482945,0.7917414721723519,Oligo35710
8,0.3646723646723647,0.5111925111925112,Oligo44050
9,0.4122681883024251,0.5335235378031383,Oligo42905
10,0.7170138888888888,0.8072916666666666,Oligo35843
11,0.45089666951323654,0.6319385140905209,Oligo44537
12,0.3581183611532625,0.5250379362670713,Oligo44063
13,0.5157629255989912,0.6689785624211854,Oligo36894
14,0.7432950191570882,0.8513409961685824,Oligo42402
15,0.6846295162278015,0.7446417636252296,Oligo35627
16,0.5966542750929368,0.6933085501858736,Oligo36875
17,0.5641447368421053,0.680921052631579,Oligo44529
18,0.6546546546546547,0.7457457457457457,Oligo42481
19,0.49053627760252366,0.6151419558359621,Oligo36580
20,0.7890772128060264,0.8926553672316384,Oligo42697
21,0.6238738738738738,0.7505630630630631,Oligo44754
22,0.8883136094674556,0.9215976331360947,Oligo31869
23,0.5076923076923077,0.6192307692307693,Oligo35250
24,0.7571318427139553,0.8481110254433307,Oligo31885
25,0.8622305529522024,0.9236176194939082,Oligo42056
26,0.4033552151714077,0.5280816921954777,Oligo44532
27,0.8254310344827587,0.8782327586206896,Oligo36593
28,0.7638112973308504,0.8479205462445686,Oligo35838
29,0.5058823529411764,0.6438502673796791,Oligo36387
30,0.8255813953488372,0.9102990033222591,Oligo35289
31,0.6060356652949246,0.7519890260631001,Oligo31884
32,0.5975733063700708,0.7118301314459049,Oligo42933
33,0.6071428571428571,0.7235023041474654,Oligo35125
34,0.346031746031746,0.4984126984126984,Oligo44790
35,0.7259136212624585,0.8239202657807309,Oligo42695
36,0.49209486166007904,0.6284584980237155,Oligo36354
