,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,k1,k2,h,target_cell,N_finetune
0,1.3221370938751433,2.6444444444444444,5.166666666666667,0.612359332346326,2.7777777777777777,5.333333333333333,0.738773208023773,2.6666666666666665,6.133333333333334,0.15221476245302942,0.632539828304836,0.6402409106399995,Sep17-16:55,0.1,0.1,1,E14TG2A,100
1,1.6683517103393872,2.5555555555555554,5.066666666666666,0.27204198451731615,2.688888888888889,5.222222222222222,0.9433276114017608,2.6555555555555554,6.0777777777777775,0.16878047885014139,0.5925067724163945,0.6279160439655465,Sep17-16:55,0.1,0.1,2,E14TG2A,100
2,8.523423075675964,1.2555555555555555,3.7111111111111112,0.0003773436065418193,1.4,3.8333333333333335,6.717903176372165,1.9555555555555555,5.2555555555555555,0.2600512540602117,0.30014856871038365,0.3525700725316748,Sep17-16:55,0.1,0.1,3,E14TG2A,100
3,11.105978284279505,0.26666666666666666,0.8888888888888888,0.0013465178783399756,0.32222222222222224,1.3,8.987532877836989,0.5444444444444444,2.522222222222222,0.2735004050933829,0.02883478516809603,0.15070022936960314,Sep17-16:56,0.1,0.1,4,E14TG2A,100
4,11.339278119802476,0.06666666666666667,0.37777777777777777,0.0015196678280148311,0.15555555555555556,0.7888888888888889,9.262298514540264,0.34444444444444444,2.0444444444444443,0.27362023721597006,0.0259782187600969,0.0915308338907913,Sep17-16:56,0.1,0.1,5,E14TG2A,100
5,11.381870830721326,0.044444444444444446,0.25555555555555554,0.001515024605681898,0.14444444444444443,0.6333333333333333,9.287175612259933,0.3111111111111111,1.8333333333333333,0.2737654195666963,0.00024090254172740857,0.005636949933005777,Sep17-16:56,0.1,0.1,6,E14TG2A,100
6,11.382129377126693,0.044444444444444446,0.25555555555555554,0.0015140129497904287,0.14444444444444443,0.6333333333333333,9.288333556507865,0.3111111111111111,1.8333333333333333,0.27376480632472283,3.273443489525848e-06,0.005591343401479042,Sep17-16:56,0.1,0.1,7,E14TG2A,100
7,11.382165738609102,0.044444444444444446,0.25555555555555554,0.001513778840544891,0.14444444444444443,0.6222222222222222,9.28837107510894,0.3111111111111111,1.8333333333333333,0.2737650292104491,0.025947591922412052,0.0007777728721872412,Sep17-16:57,0.1,0.1,8,E14TG2A,100
8,11.382158040338092,0.044444444444444446,0.25555555555555554,0.0015137817099023483,0.14444444444444443,0.6222222222222222,9.288597771177656,0.3111111111111111,1.8333333333333333,0.2737645639675442,0.002143029713379827,0.0007777728721872412,Sep17-16:57,0.1,0.1,9,E14TG2A,100
9,1.1112825789385372,2.9555555555555557,6.222222222222222,0.6504362632912469,3.111111111111111,6.3,0.5418984882882303,3.3444444444444446,7.7,0.14522297591686134,0.6898424990782518,0.7213098028796295,Sep17-16:57,0.1,0.5,1,E14TG2A,100
10,1.4498015460040834,2.8444444444444446,6.133333333333334,0.25708179098112677,2.9444444444444446,6.222222222222222,0.7413149751947194,3.2666666666666666,7.644444444444445,0.16014752690934095,0.6608055248021925,0.7040514935701188,Sep17-16:57,0.1,0.5,2,E14TG2A,100
11,8.395442198051347,1.488888888888889,4.177777777777778,4.5442893544112036e-05,1.6111111111111112,4.333333333333333,6.603757953478568,2.3,6.333333333333333,0.2546706436888056,0.33363297396467667,0.36231931484661317,Sep17-16:58,0.1,0.5,3,E14TG2A,100
12,11.084306166569393,0.3111111111111111,0.9777777777777777,0.001277685467900996,0.36666666666666664,1.4111111111111112,8.966481090150896,0.6111111111111112,2.6555555555555554,0.273460674915171,0.028724800616755482,0.15456540649905065,Sep17-16:58,0.1,0.5,4,E14TG2A,100
13,11.336228314373228,0.06666666666666667,0.43333333333333335,0.0015201070989952687,0.15555555555555556,0.8111111111111111,9.257979461425096,0.34444444444444444,2.088888888888889,0.27363821358574913,0.0028951303994254325,0.09186378817476555,Sep17-16:58,0.1,0.5,5,E14TG2A,100
14,11.38193453086747,0.044444444444444446,0.25555555555555554,0.0015148750408991239,0.14444444444444443,0.6333333333333333,9.287078498838754,0.3111111111111111,1.8333333333333333,0.2737655595532362,0.000899893763447982,0.0056269146782515845,Sep17-16:58,0.1,0.5,6,E14TG2A,100
15,11.382196076048745,0.044444444444444446,0.25555555555555554,0.0015138685791654537,0.14444444444444443,0.6333333333333333,9.288255652862539,0.3111111111111111,1.8333333333333333,0.2737649210965113,0.0008124283789819506,0.005591343401479042,Sep17-16:59,0.1,0.5,7,E14TG2A,100
16,11.382250117593342,0.044444444444444446,0.25555555555555554,0.001513633871815878,0.14444444444444443,0.6222222222222222,9.288292614175766,0.3111111111111111,1.8333333333333333,0.2737651327773345,0.019902041729532475,0.0007997788243623002,Sep17-16:59,0.1,0.5,8,E14TG2A,100
17,11.382284402185016,0.044444444444444446,0.25555555555555554,0.0015136172721857244,0.14444444444444443,0.6222222222222222,9.288415044342008,0.3111111111111111,1.8333333333333333,0.2737649325579821,0.002498259922756783,0.0007997788243623002,Sep17-16:59,0.1,0.5,9,E14TG2A,100
