,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,k1,k2,h,target_cell,N_finetune
0,1.582606737594028,2.7142857142857144,5.164835164835165,0.6612987646100328,2.8461538461538463,5.384615384615385,0.8064752455148058,3.076923076923077,6.241758241758242,0.1293245585214076,0.6068603365266091,0.6021155567340769,Sep17-16:55,0.1,0.1,1,BOB,100
1,1.9727819820681771,2.6263736263736264,5.1098901098901095,0.32105537536537276,2.802197802197802,5.2967032967032965,1.0939900499023307,3.043956043956044,6.208791208791209,0.15468377527706811,0.5625922160298376,0.5892487577325688,Sep17-16:55,0.1,0.1,2,BOB,100
2,8.583571311209228,1.4065934065934067,3.6923076923076925,0.0003576942364387805,1.5274725274725274,3.8241758241758244,7.0617163922004265,2.1758241758241756,5.274725274725275,0.25329978763892885,0.1693700088484474,0.31894290710920625,Sep17-16:55,0.1,0.1,3,BOB,100
3,11.23875828234704,0.34065934065934067,0.978021978021978,0.0001423263907166142,0.46153846153846156,1.2417582417582418,9.528687938938807,0.7142857142857143,3.318681318681319,0.2768620211751777,0.0037457999710599128,0.14912921033209575,Sep17-16:56,0.1,0.1,4,BOB,100
4,11.421954728744842,0.12087912087912088,0.4835164835164835,0.00014171508239621308,0.25274725274725274,0.8021978021978022,9.684663561316915,0.45054945054945056,2.8241758241758244,0.2768810354995039,0.009070692419080784,0.09122253640381199,Sep17-16:56,0.1,0.1,5,BOB,100
5,11.431010618314637,0.10989010989010989,0.37362637362637363,0.00013036420675992727,0.25274725274725274,0.7032967032967034,9.724161345095808,0.42857142857142855,2.7252747252747254,0.27694513243513463,3.4847536206142164e-05,0.01227121970714496,Sep17-16:56,0.1,0.1,6,BOB,100
6,11.431380997647295,0.10989010989010989,0.37362637362637363,0.00012739885339903544,0.25274725274725274,0.7032967032967034,9.724836571274059,0.42857142857142855,2.7252747252747254,0.2769462825610915,0.008234451091299456,0.012220726067615418,Sep17-16:56,0.1,0.1,7,BOB,100
7,11.431436179758428,0.10989010989010989,0.37362637362637363,0.0001267402531090857,0.26373626373626374,0.6923076923076923,9.724860801725908,0.43956043956043955,2.7252747252747254,0.2769468043822014,1.3144831728171939e-05,0.008453298976946171,Sep17-16:56,0.1,0.1,8,BOB,100
8,11.431431369467097,0.10989010989010989,0.37362637362637363,0.0001267480806817868,0.26373626373626374,0.7032967032967034,9.724906092418928,0.43956043956043955,2.7252747252747254,0.27694655337781116,0.007942571109180592,0.007001592007604064,Sep17-16:57,0.1,0.1,9,BOB,100
9,1.5387403898677983,2.868131868131868,5.604395604395604,0.6767846731000263,3.043956043956044,5.78021978021978,0.7394782898600945,3.3076923076923075,6.7032967032967035,0.12532246690266083,0.6579492919440793,0.6291249492397608,Sep17-16:57,0.1,0.5,1,BOB,100
