,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,k1,k2,h,target_cell,N_finetune
0,1.7038112706608242,2.6222222222222222,5.044444444444444,0.5728702595594434,2.7555555555555555,5.4,0.8179273780891001,3.0444444444444443,6.333333333333333,0.13096492370397583,0.49895288546000494,0.6185426443581213,Sep17-16:55,0.1,0.1,1,BOB,50
1,2.083287007610003,2.533333333333333,5.022222222222222,0.2310197498741144,2.7111111111111112,5.266666666666667,1.038276023509986,2.977777777777778,6.377777777777778,0.15716148710922156,0.4537801224415548,0.6073429992683471,Sep17-16:55,0.1,0.1,2,BOB,50
2,8.127787870830959,1.3555555555555556,3.4,0.018724836819001202,1.488888888888889,3.6222222222222222,6.339609111881151,2.066666666666667,5.2444444444444445,0.2462818923932954,0.21756294584993272,0.31901769278572273,Sep17-16:55,0.1,0.1,3,BOB,50
3,11.243897774484422,0.37777777777777777,1.3111111111111111,0.00323217529303306,0.5555555555555556,1.4666666666666666,9.269247133037528,0.7555555555555555,3.4,0.2803059956813817,0.005381847345677168,0.1267182124040519,Sep17-16:55,0.1,0.1,4,BOB,50
4,11.319263264867995,0.1111111111111111,0.6444444444444445,0.003597740858121369,0.24444444444444444,0.8222222222222222,9.270736412475815,0.37777777777777777,2.7111111111111112,0.2804194839363463,0.009929918623075084,0.08069572635631535,Sep17-16:55,0.1,0.1,5,BOB,50
5,11.320700807041591,0.1111111111111111,0.5777777777777777,0.003396052571924919,0.26666666666666666,0.7555555555555555,9.298171294278463,0.37777777777777777,2.6444444444444444,0.2809186842629186,0.03250927384578364,0.02575130218735135,Sep17-16:55,0.1,0.1,6,BOB,50
6,11.32107511891259,0.1111111111111111,0.5777777777777777,0.0033617584053251873,0.26666666666666666,0.7555555555555555,9.2983797474695,0.37777777777777777,2.6444444444444444,0.28092364408546305,0.005672384719473736,0.02575130218735135,Sep17-16:56,0.1,0.1,7,BOB,50
7,11.321173368559943,0.1111111111111111,0.5777777777777777,0.0033541113428091677,0.26666666666666666,0.7555555555555555,9.298410619863237,0.37777777777777777,2.6444444444444444,0.2809247974206171,0.005672384719473888,0.02127206230932866,Sep17-16:56,0.1,0.1,8,BOB,50
8,11.321172202958001,0.1111111111111111,0.5777777777777777,0.0033542023771356627,0.26666666666666666,0.7555555555555555,9.29841019505806,0.37777777777777777,2.6444444444444444,0.2809247837770182,0.005672384719473871,0.02127206230932866,Sep17-16:56,0.1,0.1,9,BOB,50
9,1.639162497387992,2.7777777777777777,5.288888888888889,0.5960175833356266,2.911111111111111,5.444444444444445,0.7446156375039247,3.2666666666666666,6.7555555555555555,0.1257567536110682,0.564699250645754,0.6398507878289235,Sep17-16:56,0.1,0.5,1,BOB,50
10,2.014247572090891,2.6,5.288888888888889,0.20550095296464724,2.7333333333333334,5.4,0.9688246615209707,3.2222222222222223,6.777777777777778,0.1507073041441248,0.5294041921876368,0.6295798618465936,Sep17-16:56,0.1,0.5,2,BOB,50
11,8.03121147553126,1.511111111111111,3.7111111111111112,0.02267652518739982,1.6888888888888889,3.8444444444444446,6.261394862425834,2.3333333333333335,5.511111111111111,0.24137872094512267,0.2575545368958237,0.3258429475224837,Sep17-16:56,0.1,0.5,3,BOB,50
12,11.236807560920715,0.4,1.3333333333333333,0.0032327059524678036,0.5777777777777777,1.4666666666666666,9.260384230504702,0.8,3.5555555555555554,0.2802583508477787,0.005412251922268522,0.12714780502521483,Sep17-16:56,0.1,0.5,4,BOB,50
13,11.319769994417827,0.1111111111111111,0.6666666666666666,0.003624382074285575,0.24444444444444444,0.8444444444444444,9.268453587291146,0.37777777777777777,2.7777777777777777,0.28022768028265393,0.001038764368257098,0.0809312899437767,Sep17-16:56,0.1,0.5,5,BOB,50
14,11.32078172630734,0.1111111111111111,0.5777777777777777,0.0033908517206200804,0.26666666666666666,0.7555555555555555,9.298131509056027,0.37777777777777777,2.6444444444444444,0.28091958265117783,0.04917486799454297,0.02566368231679929,Sep17-16:57,0.1,0.5,6,BOB,50
15,11.321159275372823,0.1111111111111111,0.5777777777777777,0.0033570304640528734,0.26666666666666666,0.7555555555555555,9.298381839716908,0.37777777777777777,2.6444444444444444,0.28092448800648645,0.0056723847194738814,0.02575130218735135,Sep17-16:57,0.1,0.5,7,BOB,50
16,11.32125854227278,0.1111111111111111,0.5777777777777777,0.003349425486283736,0.26666666666666666,0.7555555555555555,9.29841381913013,0.37777777777777777,2.6444444444444444,0.28092563540117094,0.005672384719473884,0.02127206230932866,Sep17-16:57,0.1,0.5,8,BOB,50
17,11.32126550409529,0.1111111111111111,0.5777777777777777,0.0033488901949396592,0.26666666666666666,0.7555555555555555,9.298416191860639,0.37777777777777777,2.6444444444444444,0.2809257155748518,0.005672384719473875,0.02127206230932866,Sep17-16:57,0.1,0.5,9,BOB,50
18,1.7264274451467725,2.7555555555555555,5.111111111111111,0.541708913124911,2.9555555555555557,5.355555555555555,0.8488612551973015,3.1777777777777776,6.7555555555555555,0.13360423547319009,0.5789264815568299,0.630367111752904,Sep17-16:57,0.1,0.9,1,BOB,50
19,2.0933095653851828,2.6444444444444444,5.155555555555556,0.13822387294209942,2.8,5.377777777777778,1.0687683451126422,3.1777777777777776,6.688888888888889,0.1566531119207783,0.5509606943489592,0.622977965793674,Sep17-16:57,0.1,0.9,2,BOB,50
20,8.007669976353645,1.488888888888889,3.688888888888889,0.024490915411410952,1.6888888888888889,3.8666666666666667,6.257200760604788,2.2666666666666666,5.466666666666667,0.24112865278179665,0.27298248043739926,0.32676318560366774,Sep17-16:57,0.1,0.9,3,BOB,50
21,11.234018683433533,0.37777777777777777,1.3555555555555556,0.0032329536406538635,0.5555555555555556,1.5333333333333334,9.257339229758186,0.7555555555555555,3.5555555555555554,0.28025275808082994,0.005409831098824723,0.127247194966433,Sep17-16:57,0.1,0.9,4,BOB,50
22,11.319781189494662,0.1111111111111111,0.6666666666666666,0.0036245210671404346,0.24444444444444444,0.8444444444444444,9.26841932116899,0.37777777777777777,2.7777777777777777,0.280224677294376,0.04943521673938815,0.08095028700728166,Sep17-16:58,0.1,0.9,5,BOB,50
23,11.320781991216872,0.1111111111111111,0.5777777777777777,0.0033908326292807784,0.26666666666666666,0.7555555555555555,9.298130762877683,0.37777777777777777,2.6444444444444444,0.2809195857565641,0.043068129197989004,0.02566368231679929,Sep17-16:58,0.1,0.9,6,BOB,50
24,11.321159635649787,0.1111111111111111,0.5777777777777777,0.0033570078751251403,0.26666666666666666,0.7555555555555555,9.298381862899491,0.37777777777777777,2.6444444444444444,0.28092449185792784,0.0056723847194738814,0.02575130218735135,Sep17-16:58,0.1,0.9,7,BOB,50
25,11.321255988544888,0.1111111111111111,0.5777777777777777,0.003349603324255162,0.26666666666666666,0.7555555555555555,9.298413200270504,0.37777777777777777,2.6444444444444444,0.2809256074804613,0.005672384719473868,0.02127206230932866,Sep17-16:58,0.1,0.9,8,BOB,50
26,11.321255776617262,0.1111111111111111,0.5777777777777777,0.0033496023091041716,0.26666666666666666,0.7555555555555555,9.29841341871933,0.37777777777777777,2.6444444444444444,0.28092560634057306,0.005672384719473884,0.02127206230932866,Sep17-16:58,0.1,0.9,9,BOB,50
27,1.8788520885838402,2.6,5.066666666666666,0.45808581844321783,2.8,5.333333333333333,1.0163648579291698,3.2,6.7555555555555555,0.1453729915934751,0.583507929247006,0.6215645836823446,Sep17-16:58,0.1,1.3,1,BOB,50
28,2.2377498199542365,2.488888888888889,5.133333333333334,0.08048715110222084,2.6666666666666665,5.311111111111111,1.2312820743098887,3.2,6.666666666666667,0.16670345924297397,0.5605060008593198,0.6167899981440724,Sep17-16:58,0.1,1.3,2,BOB,50
29,8.016684660315514,1.4,3.6,0.025521126465108145,1.5555555555555556,3.8222222222222224,6.281029803659352,2.1777777777777776,5.466666666666667,0.2426292201132424,0.28352638994984947,0.32667463939366426,Sep17-16:58,0.1,1.3,3,BOB,50
30,11.232873580190871,0.3333333333333333,1.3111111111111111,0.003232840583701569,0.4888888888888889,1.488888888888889,9.25622334274564,0.7555555555555555,3.533333333333333,0.2802494584998759,0.005409694537042723,0.12731245026683802,Sep17-16:59,0.1,1.3,4,BOB,50
31,11.319781597455343,0.1111111111111111,0.6666666666666666,0.003624525909866799,0.24444444444444444,0.8222222222222222,9.268418095200872,0.37777777777777777,2.7777777777777777,0.28022456972509047,0.00611265637442792,0.0809312899437767,Sep17-16:59,0.1,1.3,5,BOB,50
32,11.32078189584944,0.1111111111111111,0.5777777777777777,0.0033908390542563708,0.26666666666666666,0.7555555555555555,9.29813070796875,0.37777777777777777,2.6444444444444444,0.2809195847421843,0.010773733753367914,0.02566368231679929,Sep17-16:59,0.1,1.3,6,BOB,50
33,11.321159635649787,0.1111111111111111,0.5777777777777777,0.0033570078751251403,0.26666666666666666,0.7555555555555555,9.298381862899491,0.37777777777777777,2.6444444444444444,0.28092449185792784,0.0056723847194738814,0.02575130218735135,Sep17-16:59,0.1,1.3,7,BOB,50
34,11.321255988544888,0.1111111111111111,0.5777777777777777,0.003349603324255162,0.26666666666666666,0.7555555555555555,9.298413200270504,0.37777777777777777,2.6444444444444444,0.2809256074804613,0.005672384719473868,0.02127206230932866,Sep17-16:59,0.1,1.3,8,BOB,50
35,11.32126042842865,0.1111111111111111,0.5777777777777777,0.0033492451524937375,0.26666666666666666,0.7555555555555555,9.298414995176827,0.37777777777777777,2.6444444444444444,0.280925659830042,0.0056723847194738814,0.02127206230932866,Sep17-16:59,0.1,1.3,9,BOB,50
36,2.0328492472569146,2.5555555555555554,5.044444444444444,0.38691901774986653,2.7333333333333334,5.333333333333333,1.1807447449909074,3.1777777777777776,6.7555555555555555,0.15561168746949952,0.583922413611631,0.6150006747297295,Sep17-16:59,0.1,1.7,1,BOB,50
37,2.3827797071801293,2.422222222222222,5.111111111111111,0.048155977356144505,2.5555555555555554,5.311111111111111,1.3896470830999108,3.2,6.688888888888889,0.17555263870177942,0.5640950242343286,0.6117743910038683,Sep17-16:59,0.1,1.7,2,BOB,50
