,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,L2_Lambda,args.Fix_params,N_sample,cell
24,0.7794868269276009,3.0150044130626656,6.029126213592233,0.781555006372965,3.2188879082082966,6.283318623124448,0.32782581861631754,3.4351279788172993,7.755516328331862,0.08938960638283044,0.5639786004056389,0.727234772345924,Oct14-23:44,0.0,None,30,E14TG2A
25,0.8609416816788023,2.933804060017652,5.87378640776699,0.7534838387262283,3.125330979699912,6.133274492497794,0.3905620772241188,3.3645189761694616,7.551632833186232,0.0997129153778718,0.45596147942893933,0.7039882963331803,Oct14-23:58,0.0,None,30,E14TG2A
26,1.158026228383486,2.880847308031774,5.392762577228597,0.7143399368551244,3.0123565754633717,5.676081200353045,0.5372157830396511,3.244483671668138,6.782877316857899,0.10596083361130694,0.594057345812066,0.642214048081569,Oct14-23:8,0.0,None,30,BOB
27,1.1253023878765758,2.9196822594880847,5.433362753751103,0.7113963270879239,3.0388349514563107,5.654898499558694,0.5285980309681855,3.2277140335392764,6.737864077669903,0.10731591145620939,0.5528359121477506,0.6415634366447598,Oct14-22:52,0.0,None,30,BOB
28,1.2645079030771227,2.8684907325684024,5.407766990291262,0.6567257628086517,3.057369814651368,5.701676963812886,0.5933924247699693,3.2312444836716683,6.763459841129744,0.1200875039566193,0.5412336310541541,0.6397662425115132,Oct14-23:1,0.0,None,30,BOB
29,0.8500454353278755,2.9549867608120035,5.955869373345101,0.7295971301779577,3.1668137687555165,6.241835834068843,0.39208334703461867,3.3998234774933804,7.640776699029126,0.10467877625913129,0.48155692778038844,0.705235053568237,Oct14-23:39,0.0,None,30,E14TG2A
30,1.1507027644930377,2.8737864077669903,5.421888790820829,0.7252811493110307,3.049426301853486,5.711385701676964,0.5176519060927819,3.267431597528685,6.805825242718447,0.10618663663241389,0.5721211278073004,0.6443765363025983,Oct14-23:43,0.0,None,30,BOB
31,0.887418370710362,2.933804060017652,6.000882612533098,0.6486390171605289,3.1879964695498675,6.248014121800529,0.42319384941904387,3.40423654015887,7.673433362753751,0.11112631449528891,0.384715058703141,0.7126378590823811,Oct14-23:33,0.0,None,30,E14TG2A
32,1.1422273924299708,2.8852603706972637,5.411297440423654,0.7199780254142795,3.0247131509267433,5.681376875551633,0.5243526140397243,3.2171226831421005,6.766990291262136,0.10875816874767656,0.5450585067967626,0.6468722657988619,Oct14-23:49,0.0,None,30,BOB
33,1.245956628511858,2.8737864077669903,5.406001765225066,0.6451619653274535,3.0220653133274493,5.696381288614298,0.5969241539235535,3.210061782877317,6.724624889673433,0.12539281861411503,0.52368376755546,0.637164247008635,Oct14-23:24,0.0,None,30,BOB
34,1.2338660512339827,2.831421006178288,5.335392762577229,0.6558727859573315,2.967343336275375,5.593998234774934,0.5951004646787278,3.168578993821712,6.616063548102383,0.11737132531186956,0.4536165369206017,0.633559407236509,Oct14-23:56,0.0,None,30,BOB
35,0.8157018458261915,3.005295675198588,6.0609002647837595,0.7559793718780462,3.2188879082082966,6.322153574580759,0.3500337299166087,3.4086496028243602,7.681376875551633,0.0911412252944384,0.5408500433531171,0.7222715985256446,Oct14-23:50,0.0,None,30,E14TG2A
36,0.8373704670097379,2.959399823477493,5.963812886142983,0.7698672992820292,3.157105030891439,6.229479258605473,0.3726588960201653,3.3636363636363638,7.680494263018534,0.09936517387581008,0.4399307953181738,0.709633110573138,Oct14-23:4,0.0,None,30,E14TG2A
37,1.2349783050526009,2.8111209179170342,5.285083848190644,0.6260379577396985,2.939982347749338,5.53486319505737,0.6090681247015033,3.142983230361871,6.613415710503089,0.12020154651460946,0.47783225147889186,0.6263263462525515,Oct14-23:19,0.0,None,30,BOB
